_addr_key,state,city,country,address_raw,permits_count,first_seen_applied_date,last_seen_applied_date,record_ids_sample,statuses_sample,latest_record_id,latest_status,latest_permit_type,latest_description,latest_valuation_usd,latest_contractor,latest_owner,capacity_mw,source,source_url,covered
la||new orleans||1724 broadway st apartment a new orleans la,LA,New Orleans,United States,"1724 Broadway St, Apartment A, New Orleans LA",1,11/19/2025,11/19/2025,25-36160-SERV,Application Submitted,25-36160-SERV,Application Submitted,Electrical Service / Circuit / Feeder,"•	Coordinate new service location:_x000D_
Meet with Entergy engineering to review and discuss the new electrical service location, verify utility requirements, and coordinate all aspects of the project to ensure a smooth installation and inspection process._x000D_
•	Replace existing meter setup:_x000D_
Remove the old meters and install a new three-gang outdoor overhead meter stack. Each meter position will include its own 125-amp main breaker for added safety and convenience._x000D_
•	Upgrade grounding system:_x000D_
Install a complete new grounding system with a low-voltage grounding bridge to ensure proper electrical protection throughout the property._x000D_
•	Install new feeder cables:_x000D_
Run new electrical feeder cables underneath the house to supply each of the three panels with reliable power._x000D_
•	Rear left service panel replacement:_x000D_
Remove the existing fuse panel and replace it with a new outdoor 125-amp, 20-circuit breaker panel, providing modern protection and easier maintenance._x000D_
•	Add whole-home surge protection:_x000D_
Install three surge protectors (one at each panel) to protect your home’s electrical system and appliances from power surges and lightning strikes._x000D_
•	Upgrade garage power feed:_x000D_
Replace the existing overhead wires feeding the garage with new #6 triplex cable for improved performance and reliability._x000D_",9156,,,TBD,permit,TBD,TRUE
va||loudoun||45130 vantage data plz sterling va 20166,VA,Loudoun,United States,45130 VANTAGE DATA PLZ STERLING VA 20166,1,11/19/2025,11/19/2025,FIREC-2025-052754,In Review,FIREC-2025-052754,In Review,Fire Protection (Commercial) - Alteration,Add and relocate sprinklers at ceiling level in L2 Data Halls for new hot aisle containment layout.,,,,TBD,permit,TBD,TRUE
la||new orleans||1724 broadway st apartment b new orleans la,LA,New Orleans,United States,"1724 Broadway St, Apartment B, New Orleans LA",1,11/19/2025,11/19/2025,25-36161-SERV,Application Submitted,25-36161-SERV,Application Submitted,Electrical Service / Circuit / Feeder,"•	Coordinate new service location:_x000D_
Meet with Entergy engineering to review and discuss the new electrical service location, verify utility requirements, and coordinate all aspects of the project to ensure a smooth installation and inspection process._x000D_
•	Replace existing meter setup:_x000D_
Remove the old meters and install a new three-gang outdoor overhead meter stack. Each meter position will include its own 125-amp main breaker for added safety and convenience._x000D_
•	Upgrade grounding system:_x000D_
Install a complete new grounding system with a low-voltage grounding bridge to ensure proper electrical protection throughout the property._x000D_
•	Install new feeder cables:_x000D_
Run new electrical feeder cables underneath the house to supply each of the three panels with reliable power._x000D_
•	Rear left service panel replacement:_x000D_
Remove the existing fuse panel and replace it with a new outdoor 125-amp, 20-circuit breaker panel, providing modern protection and easier maintenance._x000D_
•	Add whole-home surge protection:_x000D_
Install three surge protectors (one at each panel) to protect your home’s electrical system and appliances from power surges and lightning strikes._x000D_
•	Upgrade garage power feed:_x000D_
Replace the existing overhead wires feeding the garage with new #6 triplex cable for improved performance and reliability._x000D_",9156,,,TBD,permit,TBD,TRUE
tx||el paso||nan,TX,El Paso,United States,,8,1/28/2025,11/19/2025,"BIRR25-00282, BRFF25-02403, BCAL25-00299, BCAL25-00298, BCAL25-00257, BELE25-00549, BPLG25-00315, BMEC25-00238","Closed, Hold for Corrections, In Review, Inspection, Pending Review",BIRR25-00282,Inspection,Irrigation Permit,1 Backflow Preventer14 Control Valves4833 Drips4166 yd Subsurface,,,,TBD,permit,TBD,TRUE
va||prince william county||10250 harry j parrish blvd manassas va 20110,VA,Prince William County,United States,10250 HARRY J PARRISH BLVD MANASSAS VA 20110,1,11/18/2025,11/18/2025,SPR2026-00160,Draft,SPR2026-00160,Draft,Site Plan - Final,Site plan for 3 data centers and 1 substation site.,,,,TBD,permit,TBD,TRUE
va||prince william county||13042 hansen farm rd manassas va 20109,VA,Prince William County,United States,13042 HANSEN FARM RD MANASSAS VA 20109,1,11/18/2025,11/18/2025,SPR2026-00161,Draft,SPR2026-00161,Draft,Site Plan - Final,Site Plan for Data Center Development,,,,TBD,permit,TBD,TRUE
tx||fort worth||1200 intermodal pkwy fort worth tx 76052,TX,Fort Worth,United States,"1200 INTERMODAL PKWY, Fort Worth TX 76052",1,11/18/2025,11/18/2025,PB25-16107,Incomplete Submittal,PB25-16107,Incomplete Submittal,Commercial Remodel Building Permit,O'Reilly Auto Enterprises DC46 - selective demoltiion,,,,TBD,permit,TBD,TRUE
tx||fort worth||14100 park vista blvd fort worth tx 76177 united states,TX,Fort Worth,United States,"14100 PARK VISTA BLVD, Fort Worth TX 76177 United States",4,4/4/2025,11/18/2025,"PS25-02269, PB25-11459, PB25-05403, PB25-04588","Awaiting Client Reply, Issued",PS25-02269,Awaiting Client Reply,Sign Permit,QTS,,,,TBD,permit,TBD,TRUE
va||loudoun||22715 relocation dr sterling va 20166,VA,Loudoun,United States,22715  RELOCATION DR  STERLING VA 20166,7,3/19/2025,11/18/2025,"FIREC-2025-052711, FIREC-2025-052195, BLDC-2025-040331, BLDC-2025-040329, ELECC-2025-013425, ELECC-2025-013311, ELECC-2025-013312","In Review, Issued, Submitted - Online",FIREC-2025-052711,Submitted - Online,Fire Protection (Commercial) - Alteration,Fire Extinguisher Permit - Data Hall 210,,,,TBD,permit,TBD,TRUE
oh||columbus||nan,OH,Columbus,United States,,2,10/14/2025,11/17/2025,"25TMP-095816, 25TMP-084879",,25TMP-095816,,Mechanical Permit | Commercial,Data center UpgradesLicense Number: H00964 | Scope Item: ductwork / dampers,,,,TBD,permit,TBD,TRUE
va||loudoun||21215 atlantic blvd sterling va 20166,VA,Loudoun,United States,21215  ATLANTIC BLVD  STERLING VA 20166,1,11/17/2025,11/17/2025,FIREC-2025-052354,Fees Due,FIREC-2025-052354,Fees Due,Fire Protection (Commercial) - Alteration,TI Build-out of IAD-174 a Two Story 12 POD Data Center,,,,TBD,permit,TBD,TRUE
ca||santa clara||3005 coronado dr santa clara ca 95054,CA,Santa Clara,United States,"3005 CORONADO DR, SANTA CLARA CA 95054",1,11/15/2025,11/15/2025,BLD25-03950,Submitted,BLD25-03950,Submitted,Regular Building Permit,PROVIDE PDC'S AND CABLE TRAY TO SUPPORTPDC WHIPS IN EXISTING DATA HALLS.,,,,TBD,permit,TBD,TRUE
va||loudoun||45111 loudoun downs ln sterling va 20166,VA,Loudoun,United States,45111  LOUDOUN DOWNS LN  STERLING VA 20166,1,11/14/2025,11/14/2025,ZMAP-2025-0020,Submitted,ZMAP-2025-0020,Submitted,Zoning Map Amendment - ZCASE,"DULLES DOWNS: A Zoning Conversion in the Route 28 Tax District for a 22.694-acre parcel to the Industrial Park (IP) Zoning District under the Zoning Ordinance to allow all permitted IP uses, including data centers; a Special Exception on 47.74 acres to allow data center development up to a 1.0 floor area ratio (FAR), and a Special Exception to permit a Utility Substation in the IP Zoning District.",,,,TBD,permit,TBD,TRUE
va||loudoun||22190 loudoun county pkwy ashburn va 20147,VA,Loudoun,United States,22190  LOUDOUN COUNTY PKWY  ASHBURN VA 20147,8,5/16/2025,11/14/2025,"ELECC-2025-052183, MECHC-2025-052194, MECHC-2025-052200, GBOND-2025-0166, PCOR-2025-0050, BLDC-2025-029746, PLAT-2025-0140, PLAT-2025-0138","Active Bond, Approved, In Review, Issued, Submitted - Online",ELECC-2025-052183,Submitted - Online,Electrical (Commercial) - New Construction,"CloudHQ LC8 is a two-story 96MW Data Center 22190 Loudoun County Pkwy., Ashburn VA, 20147, this includes associated utilities and infrastructure for Critical Power Distribution and House Power. The associated building permit is BLDC-2025-029746.",,,,TBD,permit,TBD,TRUE
az||goodyear||3785 n citrus rd bldg phx72 goodyear az 85395 1 phx72,AZ,Goodyear,United States,"3785 N CITRUS RD, BLDG PHX72, GOODYEAR AZ 85395, 1 PHX72",23,1/8/2025,11/14/2025,"B25-02631, E25-01843, B25-02578, B25-02559, B25-01984, B25-01983, 25TMP-008537, 25TMP-008522, 25TMP-008521, 25TMP-008520","Awaiting Payment, Department Review Cycle 1, Permit Issued, Prescreen Review, Respond and Resubmit",B25-02631,Prescreen Review,Commercial Construction,New - Other New Construction (Not listed above) - Temporary Construction Trailer,,,,TBD,permit,TBD,TRUE
ny||nyc||67-16 147 street,NY,NYC,United States,67-16 147 STREET,1,11/13/2025,11/13/2025,Q01317936-I1,Q01317936-I1-FN,Q01317936-I1,Q01317936-I1-FN,Construction Fence,Install 8' temporary construction fence aligned with the property lot line of 67-16 147 Street,5000,HOME STYLE IMPROVEMENTS *,,TBD,permit,TBD,TRUE
va||prince william county||7751 wellingford dr manassas va 20109,VA,Prince William County,United States,7751 WELLINGFORD DR MANASSAS VA 20109,1,11/13/2025,11/13/2025,SPR2026-00153,Draft,SPR2026-00153,Draft,Site Plan - Final,Site Plan for Data Center Development.,,,,TBD,permit,TBD,TRUE
nv||washoe||21675 reno technology pkwy e sparks nv 89434,NV,Washoe,United States,21675 RENO TECHNOLOGY PKWY E SPARKS NV 89434,1,11/7/2025,11/7/2025,25TMP-020745,,25TMP-020745,,Alternative Energy Permit,20-MW alternating current and 28.248 MW direct current solar photovoltaic facility. The facility is a behind-the-meter facility that does not export energy to the utility grid. The facility is intended to generate power for the existing Apple Reno Data Center located directly west adjacent to the site.,,,,TBD,permit,TBD,TRUE
nv||washoe||21505 reno technology pkwy w sparks nv 89434,NV,Washoe,United States,21505 RENO TECHNOLOGY PKWY W SPARKS NV 89434,1,11/7/2025,11/7/2025,25TMP-020744,,25TMP-020744,,Grading Permits,20-MW alternating current and 28.248 MW direct current solar photovoltaic system. The facility is a behind-the-meter facility that does not export energy to the utility grid. The facility is intended to generate power for the existing Apple Reno Data Center located directly west adjacent to the site.,,,,TBD,permit,TBD,TRUE
va||prince william county||11550 elevate dr manassas va 20109,VA,Prince William County,United States,11550 ELEVATE DR MANASSAS VA 20109,4,4/27/2025,11/6/2025,"EPR2026-00037, ELE2026-02281, LDP2025-00002, LDP2025-00027","Awaiting Fees, Completed, Pending",EPR2026-00037,Awaiting Fees,Electrical Commercial Alteration/Repair Plan,"New Commercial Building (Datacenter) Temporary Power, and Temporary Trailer Power @ 11530 ELEVATE DR; TEMP TRAILER @11572 ELEVATE DR.",,,,TBD,permit,TBD,TRUE
va||loudoun||19817 belmont ridge rd ashburn va 20147,VA,Loudoun,United States,19817  BELMONT RIDGE RD  ASHBURN VA 20147,1,11/5/2025,11/5/2025,EPLAN-2025-0195,In Review,EPLAN-2025-0195,In Review,Engineering Plan,BELMONT INNOVATION CAMPUS PHASE 3 - CONSTRUCTION OF 3 DATA CENTER BUILDINGS WITH ALL ASSOCIATED ACCESS & UTILITIES.,,,,TBD,permit,TBD,TRUE
oh||columbus||5055 sinclair rd columbus oh 43229,OH,Columbus,United States,"5055 SINCLAIR RD, COLUMBUS OH 43229",1,11/5/2025,11/5/2025,ALTC2540763,Active - ERP,ALTC2540763,Active - ERP,Alteration | Commercial,"TOWER EQUIPMENT TO REMOVE:· (3) 80010798 ANTENNAS· (3) AEQK AIRSCALE MAA 64T64R 192AE N77 200W ANTENNAS· (3) 4T4R B12/14 320W AHLBA· (6) RRH 4T4R B25/66 320W AHFIB· (3) RRH 4T4R B5 160W AHCA· (3) RRH4X25-WCS-4R· (1) NNH4-65C-R6 ANTENNATOWER EQUIPMENT TO RELOCATE:· (3) NNH4-65C-R6 ANTENNAS FROM P4 TO P1 EACH SECTOREXISTING TOWER EQUIPMENT TO REUSE:· (2) NNH4-65C-R6 ANTENNAS· (3) DC6-48-60-18-8F· (2) 0.39"" (10MM) FIBER CABLE· (1) 0.78"" (19.7MM) DC POWER CABLES· (5) 0.92"" DC POWER CABLES· (9) 1-5/8"" COAX CABLES· (4) 2"" CONDUITTOWER SCOPE OF WORK TO INSTALL:· (3) AIR6472 B77G B77M ANTENNAS· (1) NNH4-65C-R6 ANTENNA· (3) 4490 B5/B12A RRUS· (3) 4494 B14/B29 RRUS· (3) 4890 B25/B66 RRUS· (6) B2B RRUS MOUNT· (3) AIR ANTENNA MOUNTING BRACKETS",,,,TBD,permit,TBD,TRUE
oh||columbus||5575 w broad st columbus oh 43228,OH,Columbus,United States,"5575 W BROAD ST, COLUMBUS OH 43228",1,11/4/2025,11/4/2025,ALTC2541195,Under Review,ALTC2541195,Under Review,Alteration | Commercial,"This project involves a comprehensive remodel of both interior and exterior areas, including the renovation of existing office spaces, upgrades to shop facilities with new automotive equipment and compressors, and the reconfiguration of the parts office. Exterior enhancements will feature fresh paint, new additions for paint booths and frame rack, revised color scheme aligned with the Crash brand, while retaining existing overhead doors. Site improvements include repairing and reinforcing perimeter fencing to enhance security and functionality.",,,,TBD,permit,TBD,TRUE
az||goodyear||3785 n citrus rd bldg phx70 goodyear az 85395 1 phx70,AZ,Goodyear,United States,"3785 N CITRUS RD, BLDG PHX70, GOODYEAR AZ 85395, 1 PHX70",12,1/16/2025,11/4/2025,"E25-01805, 25TMP-010684, 25TMP-010119, 25TMP-010097, 25TMP-010094, PRJ25-00156, 25TMP-008668, B25-01845, E25-01089, B25-00833","CO or Final Inspection, Completed, Permit Issued, Prescreen Review, Prescreen Review Corrections",E25-01805,Prescreen Review Corrections,Civil Construction Permit,Commercial - Dry Utility,,,,TBD,permit,TBD,TRUE
la||new orleans||411 decatur st new orleans la 701300,LA,New Orleans,United States,"411 Decatur St, New Orleans LA 70130.0",1,11/2/2025,11/2/2025,25-33337-VCPNT,Permit Issued,25-33337-VCPNT,Permit Issued,VCC Paint,"Remove all vegetation, repair any damaged mortar, _x000D_
walls: to match existing, Dumain St SW Ivory DC08_x000D_
doors, windows and trim: to match, Ibis White, SW 7000 or Downy, SW 7002, semigloss_x000D_
rear stairs: to match existing, Rear Stairs Tricorn SW 6258_x000D_
_x000D_
to repoint where necessary_x000D_
To repoint masonry utilizing mortar mixed and applied per the VCC standard detail sheet (attached)_x000D_
Any deteriorated, cracked, or broken bricks shall be replaced to match existing in color, size, material, porosity, detail, profile and exposure._x000D_
All reinstalled masonry must be properly ""toothed in"" to existing masonry wall, using VCC mortar formula (attached). _x000D_
All mortar to be mixed using the VCC recipe (attached) with a maximum of 1 part Portland Cement, to 3 parts lime, to 9 parts sand, and enough water to form a workable mix. Prepackaged mixes are not permitted. The resulting mix should range in color from off-white to beige but should not be grey or white in color._x000D_
_x000D_
MORTAR IS NOT TO BE APPLIED OVER THE FACE OF THE BRICKS UNDER ANY CIRCUMSTANCES._x000D_
_x000D_
Doing so will result in a STOP WORK ORDER being placed on the property and violation case will be opened on the property._x000D_
_x000D_
Lath, mesh, or adherents of any kind are prohibited unless preapproved by VCC staff prior to installation._x000D_
_x000D_
Failure to exactly match materials, paint color, or VCC mortar as specified in permit will result in a VCC violation and mandated repair of improper work._x000D_",0,,,TBD,permit,TBD,TRUE
az||goodyear||14250 w broadway rd bldg phx13 goodyear az 85338 1 phx13,AZ,Goodyear,United States,"14250 W BROADWAY RD, BLDG PHX13, GOODYEAR AZ 85338, 1 PHX13",5,5/15/2025,10/31/2025,"25TMP-010768, E25-01269, E25-00948, B25-01284, B25-01188","Permit Issued, Prescreen Review, Prescreen Review Corrections",25TMP-010768,Prescreen Review,Commercial Construction,,,,,TBD,permit,TBD,TRUE
az||chandler||price rd & germann rd,AZ,Chandler,United States,PRICE RD & GERMANN RD,1,10/30/2025,10/30/2025,BLD25-2775,In Review,BLD25-2775,In Review,Building Permit,"PROJECT INCLUDE TENANT IMPROVEMENT OF CENTRAL PLANT 4. INCLUDES ADDITION OF 4 CHILLERS WITHIN AN EXISTING ROOM. INCLUDES ADDITION OF 4 COOLING TOWERS UPON AN EXISTING RAISED PLATFORM AT THE ROOF LEVEL THAT IS FULLY SCREENED FROM PUBLIC VIEW.  IMPROVEMENTS INCLUDE ARCHITECTURAL, MECHANICAL, PLUMBING, ELECTRICAL AND STRUCTURAL.  NO BUILDING SIZE OR SITE IMPROVEMENTS PROPOSED.",,,,TBD,permit,TBD,TRUE
va||loudoun||22425 sous vide ln sterling va 20166,VA,Loudoun,United States,22425  SOUS VIDE LN  STERLING VA 20166,4,2/26/2025,10/30/2025,"PLAT-2025-0241, ZCOR-2025-0418, EPLAN-2025-0149, GBOND-2025-0028","Active Bond, In Review",PLAT-2025-0241,In Review,"Plat - Tier 1 - Easements (ESMT), or Dedication Plats (DEDI)","Site Plan Amendment to previously approved EPLAN-2023-0087 which is a 42 megawatt data center with the associated infrastructure, roads, parking, & utilities.",,,,TBD,permit,TBD,TRUE
va||loudoun||21800 beaumeade cir ashburn va 20147,VA,Loudoun,United States,21800  BEAUMEADE CIR  ASHBURN VA 20147,10,2/10/2025,10/29/2025,"PLAT-2025-0240, ELECC-2025-014275, ELECC-2025-014278, ELECC-2025-014281, ELECC-2025-014279, ELECC-2025-014284, ELECC-2025-014271, ELECC-2025-014268, ELECC-2025-014262, BLDC-2025-007157","In Review, Issued",PLAT-2025-0240,In Review,"Plat - Tier 1 - Easements (ESMT), or Dedication Plats (DEDI)",Easement plat to dedicate and vacate easement associated with the H5 Data Center SPAM 2 EPLAN-2025-0180,,,,TBD,permit,TBD,TRUE
az||goodyear||160 s bullard ave goodyear az 85338,AZ,Goodyear,United States,"160 S BULLARD AVE, GOODYEAR AZ 85338",1,10/29/2025,10/29/2025,B25-02509,Prescreen Review Corrections,B25-02509,Prescreen Review Corrections,Commercial Construction,New - Other New Construction (Not listed above) - Data Center,,,,TBD,permit,TBD,TRUE
az||chandler||w mockingbird dr & s price rd,AZ,Chandler,United States,W MOCKINGBIRD DR & S PRICE RD,2,8/21/2025,10/27/2025,"EPM25-0254, CIV25-0105","Closed, Issued",EPM25-0254,Issued,Encroachment Permit,*PDQ*  ONSITE PHASE 2 CIVIL IMPROVEMENT (PH 1 - CIV23-0096),,,,TBD,permit,TBD,TRUE
va||loudoun||45831 maries rd sterling va 20166,VA,Loudoun,United States,45831  MARIES RD  STERLING VA 20166,2,1/3/2025,10/22/2025,"BLDC-2025-048349, ELECC-2025-000316","Fees Paid, In Review",BLDC-2025-048349,Fees Paid,Tenant Fit-Up,"Data Hall and Electrical Room Build. Also includes a 2nd floor and 1st floor data center build-out, which consists of 24 MWs. (Phase 3)",,,,TBD,permit,TBD,TRUE
ga||atlanta||4197 north stratford rd ne atlanta ga 30342,GA,Atlanta,United States,"4197 NORTH STRATFORD RD NE, ATLANTA GA 30342",1,10/21/2025,10/21/2025,BA-202505369,Fine,BA-202505369,Fine,Arborist Illegal Activity,"Reported unpermitted destruction of T5, T16, T173 trees at 84"" destroyed",,,,TBD,permit,TBD,TRUE
il||chicago||350 e cermak rd,IL,Chicago,United States,350 E CERMAK RD,18,3/20/2020,10/17/2025,"101071872, B200437323, 101061631, 101046027, 101052519, 101046727, 101036937, 101022776, 101024762, 100992862",,101071872,,PERMIT - RENOVATION/ALTERATION,"SPR 2019 CBRC: INSTALLATION OF HEAT EXCHANGERS. MECHANICAL, ELECTRICAL AND PLUMBING WORK. (IB CONSTRUCTION, B-BUSINESS, S-2 STORAGE",,,DIGITAL REALTY,TBD,permit,TBD,TRUE
az||goodyear||3785 n citrus rd bldg phx71 goodyear az 85395 1 phx71,AZ,Goodyear,United States,"3785 N CITRUS RD, BLDG PHX71, GOODYEAR AZ 85395, 1 PHX71",4,9/17/2025,10/16/2025,"25TMP-010233, 25TMP-010231, B25-02160, 25TMP-009157","Department Review Cycle 3, Prescreen Review",25TMP-010233,Prescreen Review,Commercial Construction,,,,,TBD,permit,TBD,TRUE
ga||atlanta||1968 marietta rd nw rear 2 atlanta ga 30318,GA,Atlanta,United States,"1968 MARIETTA RD NW, REAR 2, ATLANTA GA 30318",1,10/16/2025,10/16/2025,BB-202508789,Routed for Review,BB-202508789,Routed for Review,Commercial Alteration,"Tenant fit-out of a 217,682 SF, 1-level Warehouse space for a Data Center. These documents entail Phase 2 of the project (Phase 1 was the shell of the building - BB-202501970). Project includes business and warehouse occupancies with an administrative area and data halls. We plan to apply for phased occupancy to allow tenant to move into areas that are completed sooner, closer to the time of occupancy.",,,,TBD,permit,TBD,TRUE
va||loudoun||22760 pacific blvd sterling va 20166,VA,Loudoun,United States,22760  PACIFIC BLVD  STERLING VA 20166,6,10/16/2025,10/16/2025,"BLDC-2025-047719, BLDC-2025-047715, BLDC-2025-047720, BLDC-2025-047721, BLDC-2025-047717, BLDC-2025-047723",Fees Paid,BLDC-2025-047719,Fees Paid,Tenant Fit-Up,"This project was originally permitted (parent permit B20590530100) for the full fit-up of the building but due to power availability only four of the ten data halls were constructed. We are submitting for Tenant Fit -Up for the remaining six data halls. This submittal is for Phase 5 (ROMP 5). As discussed with the Building Official and County staff, these remaining phases will be applied under VA USBC-2018 codes as the standard since the base building was permitted under that code.  Architecturally the interior work typically consists of adding demising walls (metal stud and drywall) between the data halls and associated man and access doors.  Exterior architectural work is screening for equipment and setting equipment on the roof. Trade permits will be collected separately.",,,,TBD,permit,TBD,TRUE
az||goodyear||3785 n citrus rd n bldg phx71 goodyear az 85395 1 phx71,AZ,Goodyear,United States,"3785 N CITRUS RD N, BLDG PHX71, GOODYEAR AZ 85395, 1 PHX71",1,10/16/2025,10/16/2025,B25-02406,Department Review Cycle 2,B25-02406,Department Review Cycle 2,Commercial Construction,Electrical,,,,TBD,permit,TBD,TRUE
ca||santa clara||2950 stender wy santa clara ca 95054,CA,Santa Clara,United States,"2950 STENDER WY, SANTA CLARA CA 95054",1,10/15/2025,10/15/2025,BLD25-03519,In Review,BLD25-03519,In Review,Regular Building Permit,Installing max cool (MXC) data hall purge system modifications.-4 MAXCOOL CONTROL PANELS-4 PURGE/BYPASS PANELS-4 ANNNUNCIATOR PANELS,,,,TBD,permit,TBD,TRUE
la||new orleans||1726 broadway st new orleans la 701180,LA,New Orleans,United States,"1726 Broadway St, New Orleans LA 70118.0",1,10/14/2025,10/14/2025,25-32109-SERV,Permit Issued,25-32109-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"Scope of Work_x000D_
•	Coordinate new service location:_x000D_
Meet with Entergy engineering to review and discuss the new electrical service location, verify utility requirements, and coordinate all aspects of the project to ensure a smooth installation and inspection process._x000D_
•	Replace existing meter setup:_x000D_
Remove the old meters and install a new three-gang outdoor overhead meter stack. Each meter position will include its own 125-amp main breaker for added safety and convenience._x000D_
•	Upgrade grounding system:_x000D_
Install a complete new grounding system with a low-voltage grounding bridge to ensure proper electrical protection throughout the property._x000D_
•	Install new feeder cables:_x000D_
Run new electrical feeder cables underneath the house to supply each of the three panels with reliable power._x000D_
•	Rear left service panel replacement:_x000D_
Remove the existing fuse panel and replace it with a new outdoor 125-amp, 20-circuit breaker panel, providing modern protection and easier maintenance._x000D_
•	Add whole-home surge protection:_x000D_
Install three surge protectors (one at each panel) to protect your home’s electrical system and appliances from power surges and lightning strikes._x000D_
•	Upgrade garage power feed:_x000D_
Replace the existing overhead wires feeding the garage with new #6 triplex cable for improved performance and reliability._x000D_
•	Remove outdated equipment:_x000D_
Safely remove (3) existing meter cans and risers, then install weatherproof blank covers on top of the old panels to seal and protect them._x000D_
•	Clean",0,,,TBD,permit,TBD,TRUE
il||chicago||2800 s ashland ave,IL,Chicago,United States,2800 S ASHLAND AVE,33,1/6/2020,10/14/2025,"B200446649, B200436071, B200420097, B200419705, B200419239, B200418810, B200410967, B200409788, B200398970, 101051703",,B200446649,,PERMIT – EXPRESS PERMIT PROGRAM,ELECTRICAL MAINTENANCE PERMIT. OCCUPANCY: BUSINESS. START DATE: 10/31/2025. END DATE: 12/30/2025. ALL WORK UNDER THIS PERMIT MUST BE PERFORMED BY EMPLOYEES OF THE LISTED ELECTRICAL CONTRACTOR. THE ELECTRICAL CONTRACTOR MUST MAINTAIN COMPLETE WRITTEN RECORDS OF ALL WORK PERFORMED UNDER THIS PERMIT AND MAKE THOSE RECORDS AVAILABLE TO THE BUILDING COMMISSIONER UPON REQUEST.,,,QTS DATA CENTERS,TBD,permit,TBD,TRUE
oh||columbus||225 rathmell rd columbus oh 43137,OH,Columbus,United States,"225 RATHMELL RD, COLUMBUS OH 43137",3,7/7/2025,10/14/2025,"PMEPC2537744, PMEPC2524665, EMEPC2524511",Issued,PMEPC2537744,Issued,Plumbing Permit | Commercial,"Building Permit/Plan Review: NEWC2516788Aboveground plumbing permit for CLB5A, main building, Mechanical yard, Electrical yard, and for phases 1 & 2 of the data center project",,,,TBD,permit,TBD,TRUE
la||new orleans||1724 broadway st new orleans la 701180,LA,New Orleans,United States,"1724 Broadway St, New Orleans LA 70118.0",1,10/14/2025,10/14/2025,25-32105-SERV,Permit Approved,25-32105-SERV,Permit Approved,Electrical Service / Circuit / Feeder,"Scope of Work_x000D_
•	Coordinate new service location:_x000D_
Meet with Entergy engineering to review and discuss the new electrical service location, verify utility requirements, and coordinate all aspects of the project to ensure a smooth installation and inspection process._x000D_
•	Replace existing meter setup:_x000D_
Remove the old meters and install a new three-gang outdoor overhead meter stack. Each meter position will include its own 125-amp main breaker for added safety and convenience._x000D_
•	Upgrade grounding system:_x000D_
Install a complete new grounding system with a low-voltage grounding bridge to ensure proper electrical protection throughout the property._x000D_
•	Install new feeder cables:_x000D_
Run new electrical feeder cables underneath the house to supply each of the three panels with reliable power._x000D_
•	Rear left service panel replacement:_x000D_
Remove the existing fuse panel and replace it with a new outdoor 125-amp, 20-circuit breaker panel, providing modern protection and easier maintenance._x000D_
•	Add whole-home surge protection:_x000D_
Install three surge protectors (one at each panel) to protect your home’s electrical system and appliances from power surges and lightning strikes._x000D_
•	Upgrade garage power feed:_x000D_
Replace the existing overhead wires feeding the garage with new #6 triplex cable for improved performance and reliability._x000D_
•	Remove outdated equipment:_x000D_
Safely remove (3) existing meter cans and risers, then install weatherproof blank covers on top of the old panels to seal and protect them._x000D_
•	Clean",0,,,TBD,permit,TBD,TRUE
tx||dallas||nan,TX,Dallas,United States,,1,10/14/2025,10/14/2025,ZVD-25-000563,Closed - Complete,ZVD-25-000563,Closed - Complete,Zoning Verification and Determination,"#184070-15440 Rhodes Lnparcel: 000008000500000001: 	BLK 82422: 	TR 5 150X1283: 	RHODES 190FR SIMPSON STUART RD4: 	INT202100256823 DD08192021 CO-DC5: 	8242 000 00500 2DA8242 000",0,,,TBD,permit,TBD,TRUE
az||goodyear||3785 n citrus rd n bldg phx70 goodyear az 85395 1 phx70,AZ,Goodyear,United States,"3785 N CITRUS RD N, BLDG PHX70, GOODYEAR AZ 85395, 1 PHX70",1,10/14/2025,10/14/2025,25TMP-010133,Prescreen Review,25TMP-010133,Prescreen Review,Commercial Construction,,,,,TBD,permit,TBD,TRUE
il||chicago||10000 w ohare st,IL,Chicago,United States,10000 W OHARE ST,6,5/11/2021,10/10/2025,"B200445988, 100923531, 100923532, 100922048, 100922051, 100922050",,B200445988,,PERMIT – EXPRESS PERMIT PROGRAM,LOW VOLTAGE/COMMUNICATION ELECTRICAL WORK. INSTALL OTHER. SPECIFIC LOCATION: T5 U922.,,,SKYLINE MANAGEMENT GROUP,TBD,permit,TBD,TRUE
ny||buffalo||12 ashton,NY,Buffalo,United States,12 ASHTON,1,10/8/2025,10/8/2025,REP25-9659729,,REP25-9659729,,REP-PLANS,Install Roof Mounted PV Solar System(27) 335W X21-335-BLK(27) IQ7XS9.045 kW DC8.64 kW AC&nbsp; &nbsp;*** Digeplan ***,26776.82,ADAM RIZZO,,TBD,permit,TBD,TRUE
